ID,AUTORE,ULAN,SPECIFICHE-AUTORE,SCUOLA,AUTORE-MOTIVAZIONE,ALTRO-AUTORE-1,ALTRO-AUTORE-1-ULAN,ALTRO-AUTORE-1-SPECIFICHE-AUTORE,ALTRO-AUTORE-1-SCUOLA,ALTRO-AUTORE-1-MOTIVAZIONE,ALTRO-AUTORE-2,ALTRO-AUTORE-2-ULAN,ALTRO-AUTORE-2-SPECIFICHE-AUTORE,ALTRO-AUTORE-2-SCUOLA,ALTRO-AUTORE-2-MOTIVAZIONE,ALTRO-AUTORE-3,ALTRO-AUTORE-3-ULAN,ALTRO-AUTORE-3-SPECIFICHE-AUTORE,ALTRO-AUTORE-3-SCUOLA,ALTRO-AUTORE-3-MOTIVAZIONE,OGGETTO-DEFINIZIONE,OGGETTO-ID,SOGGETTO,DENOMINAZIONE,TECNICA,LAVORAZIONE,DIMENSIONI,LOC0-PROV,LOC0-CITTA,LOC0-GEONAMES,LOC0-LAT,LOC0-LONG,LOC0-CONT,LOC0-CONT-SPECIFICHE,ORIGINALE-BOOL,LOC1-TYPE,LOC1-PROV,LOC1-CITTA,LOC1-GEONAMES,LOC1-CONT,LOC1-CONT-SPECIFICHE,LOC1-DATE,LOC2-TYPE,LOC2-PROV,LOC2-CITTA,LOC2-GEONAMES,LOC2-CONT,LOC2-CONT-SPECIFICHE,LOC2-DATE,DATA-FROM,DATA-TO,RELAZIONE,BIBLIOGRAFIA-GENERALE
92,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (AM1),,,,,,,,,,,,,,,,testa,,Testa di bambino,,modellazione,policroma,da verificare,CR,Crema,https://www.geonames.org/3177841/crema.html,45.36264,9.68176,Museo Civico di Crema e del Cremasco,,,P,CR,Crema,https://www.geonames.org/3177841/crema.html,collezione privata,,1962,,,,,,,,1450,1470,,"AM1, 134"
93,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Filippo,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
94,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Giuda,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
95,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Giacomo Maggiore,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
96,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Mattia,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
97,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Giovanni,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
98,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Tommaso,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
99,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Matteo,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
100,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Giacomo Minore,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
101,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Simone,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
102,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Bartolomeo,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
103,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,Sant'Andrea,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
104,Antonio Campi,http://vocab.getty.edu/page/ulan/500031485,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM18),Giulio Campi,http://vocab.getty.edu/page/ulan/500002728,Bottega,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (M29),,,,,,,,,,,statua,,San Pietro,,modellazione,patinata,,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Chiesa delle Sante Margherita e Pelagia,,O,,,,,,,,,,,,,,,,1547,Ciclo di dodici apostoli della Chiesa delle Sante Margherita e Pelagia a Cremona,"M29, 119; AM18 419-420"
105,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1450,1470,Putto tra i tralci tipo A,"AP28, 6"
106,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Tralci di vite,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1450,1470,Putto tra i tralci tipo A,"AP28, 6"
107,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1450,1470,Putto tra i tralci tipo A,"AP28, 6"
108,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Tralci di vite,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1450,1470,Putto tra i tralci tipo A,"AP28, 6"
109,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta, 30x20 cm,PR,Busseto,https://www.geonames.org/3181364/busseto.html,44.9794,10.04331,Collegiata di San Bartolomeo Apostolo,,O,,,,,,,,,,,,,,,1470,1490,Putto tra i tralci tipo B1,"AP28, 6; AM 19 233 nota 122"
110,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Tralci di vite,,stampo,policromia perduta, 30x20 cm,PR,Busseto,https://www.geonames.org/3181364/busseto.html,44.9794,10.04331,Collegiata di San Bartolomeo Apostolo,,O,,,,,,,,,,,,,,,1470,1490,Putto tra i tralci tipo B1,"AP28, 6; AM 19 233-234 nota 122"
111,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta, 30x20 cm,PR,Busseto,https://www.geonames.org/3181364/busseto.html,44.9794,10.04331,Collegiata di San Bartolomeo Apostolo,,O,,,,,,,,,,,,,,,1470,1490,Putto tra i tralci tipo B1,"AP28, 6; AM 19 233-234 nota 122"
112,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Tralci di vite,,stampo,policromia perduta, 30x20 cm,PR,Busseto,https://www.geonames.org/3181364/busseto.html,44.9794,10.04331,Collegiata di San Bartolomeo Apostolo,,O,,,,,,,,,,,,,,,1470,1490,Putto tra i tralci tipo B1,"AP28, 6; AM 19 233-234 nota 122"
113,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta,da verificare,LO,Lodi,https://www.geonames.org/6540114/lodi.html,45.31357,9.50286,Palazzo Mozzanica,le prime tre finestre di sinistra sulla facciata principale e nell’unica finestra del lato sinistro,O,,,,,,,,,,,,,,,1470,1490,Putto arrampicato su una quercia B2,"AP28, 6; AM 19 233-234 nota 122"
114,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Rami di quercia,,stampo,policromia perduta,da verificare,LO,Lodi,https://www.geonames.org/6540114/lodi.html,45.31357,9.50286,Palazzo Mozzanica,le prime tre finestre di sinistra sulla facciata principale e nell’unica finestra del lato sinistro,O,,,,,,,,,,,,,,,1470,1490,Putto arrampicato su una quercia B2,"AP28, 6; AM 19 233-234 nota 122"
115,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Putto ,,stampo,policromia perduta,da verificare,LO,Lodi,https://www.geonames.org/6540114/lodi.html,45.31357,9.50286,Palazzo Mozzanica,le prime tre finestre di sinistra sulla facciata principale e nell’unica finestra del lato sinistro,O,,,,,,,,,,,,,,,1470,1490,Putto arrampicato su una quercia B2,"AP28, 6; AM 19 233-234 nota 122"
116,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP28),,,,,,,,,,,,,,,,formella architettonica,serie,Rami di quercia,,stampo,policromia perduta,da verificare,LO,Lodi,https://www.geonames.org/6540114/lodi.html,45.31357,9.50286,Palazzo Mozzanica,le prime tre finestre di sinistra sulla facciata principale e nell’unica finestra del lato sinistro,O,,,,,,,,,,,,,,,1470,1490,Putto arrampicato su una quercia B2,"AP28, 6; AM 19 233-234 nota 122"
117,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AM7),,,,,,,,,,,,,,,,formella architettonica,serie,Angelo,,stampo,policromia perduta,da verificare,CR,Castelleone,https://www.geonames.org/3179636/castelleone.html,45.29579,9.76091,Chiesa di Santa Maria in Bressanoro,,O,,,,,,,,,,,,,,,1460,1469,,"AM7, 358-360"
118,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP3),,,,,,,,,,,,,,,,formella architettonica,serie,Angelo,,stampo,policromia perduta, 48x20x5 cm,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,"Angelo in preghiera di Rinaldo de Staulis, chiostro grande della Certosa di Pavia","AP3, 50"
119,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP3),,,,,,,,,,,,,,,,formella architettonica,serie,Angelo,,stampo,policromia perduta, 48x20x5 cm,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,"Angelo in preghiera di Rinaldo de Staulis, chiostro grande della Certosa di Pavia","AP3, 50"
120,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,statua,serie,Angelo,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 67"
121,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Angelo,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
122,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Angelo,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
123,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Testa di putto,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
124,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Grappolo d'uva e uccello,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
125,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Grande foglia di vite,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
126,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Ghirlanda con iscrizione,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
127,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Peduccio con cherubino,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro grande (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1480,,"AP7, 64-65"
128,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,decorazione architettonica,serie,Fregio con angioletti e busti clipeati,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1464,1464,,"AP7, 63-65"
129,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,formella architettonica,serie,Testa di putto,,stampo,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lati Sud e Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 64-65"
130,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Sud),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
131,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Sud),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
132,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
133,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
134,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
135,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
136,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
137,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Bibliografia (AP7),,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,da verificare,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19205,9.15917,Certosa di Pavia,chiostro piccolo (lato Ovest),O,,,,,,,,,,,,,,,1465,1464,,"AP7, 66"
138,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (SC3),,,,,,,,,,,,,,,,rilievo,,Testa d'uomo,,modellazione,policromia perduta,altezza 64 cm,,,,,,,collezione privata,,O,CR,Cremona,https://www.geonames.org/3177838/cremona.html,Palazzo Fodri,facciata,1930,,,,,,,,1488,1493,Decorazioni di Palazzo Fodri a Cremona,"SC3, 6-17"
139,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M3),,,,,,,,,,,,,,,,decorazione architettonica,serie,Scene mitologiche e profili all'antica,,stampo,policromia perduta,da verificare,PC,Piacenza,https://www.geonames.org/3171058/piacenza.html,45.05242,9.69342,Palazzo Landi,facciata,O,,,,,,,,,,,,,,,1484,1484,Decorazioni di Palazzo Landi a Piacenza,"M30, 252; M3, 167"
140,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M3),,,,,,,,,,,,,,,,decorazione architettonica,serie,Teoria di tritoni e girali vegetali,,stampo,policromia perduta,da verificare,PC,Piacenza,https://www.geonames.org/3171058/piacenza.html,45.05242,9.69342,Palazzo Landi,cortile interno,O,,,,,,,,,,,,,,,1484,1484,Decorazioni di Palazzo Landi a Piacenza,"M30, 253; M3, 94-97"
141,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M3),,,,,,,,,,,,,,,,decorazione architettonica,serie,Zuffa degli dèi marini e profili all'antica,,stampo,policromia perduta,da verificare,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Palazzo Fodri,facciata,O,,,,,,,,,,,,,,,1488,1493,Decorazioni di Palazzo Fodri a Cremona,"M3, 170"
142,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M3),,,,,,,,,,,,,,,,decorazione architettonica,serie,Scene mitologiche,,stampo,policromia perduta,da verificare,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Palazzo Fodri,cortile interno,O,,,,,,,,,,,,,,,1488,1493,Decorazioni di Palazzo Fodri a Cremona,"M3, 170"
143,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM20),Bernardino Bocoli; Giovanni Pietro da Rho,http://vocab.getty.edu/page/ulan/500292676; http://vocab.getty.edu/page/ulan/500120142,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,decorazione architettonica,serie,"Elementi vegetali, sfingi e busti di frati carmelitani",,stampo,policroma,da verificare,CR,Soncino,https://www.geonames.org/3166399/soncino.html,45.40033,9.86845,chiesa di Santa Maria delle Grazie,,O,,,,,,,,,,,,,,,1501,1515,,"AM20, 225; M4, 37-38"
144,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,Seguace,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M4),,,,,,,,,,,,,,,,decorazione architettonica,serie,Tritoni e nereidi,,stampo,policromia perduta,da verificare,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,"via Aselli, 77",,O,,,,,,,,,,,,,,,1490,1510,,"M4, 44; AP29, 28-35"
145,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,,,,,,rilievo,,Ritratto dell'imperatore Galba,,modellazione,policromia perduta,"diametro 27,5 cm",CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,,,,,,,,,,,,,,,1490,1500,,"M4, 39"
146,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Analisi stilistica,Antonio Mantegazza,http://vocab.getty.edu/page/ulan/500013245,Seguace,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,rilievo,,Testa d'uomo,,modellazione,policromia perduta," 16,6x15,6 cm",CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,,,,,,,,,,,,,,,1490,1500,,"M4, 40"
