id,autore-0-name,autore-0-url,autore-0-rif,autore-0-ambito,autore-0-motiv,autore-1-name,autore-1-url,autore-1-rif,autore-1-ambito,autore-1-motiv,autore-2-name,autore-2-url,autore-2-rif,autore-2-ambito,autore-2-motiv,autore-3-name,autore-3-url,autore-3-rif,autore-3-ambito,autore-3-motiv,autore-4-name,autore-4-url,autore-4-rif,autore-4-ambito,autore-4-motiv,oggetto-def,oggetto-id,soggetto,denominazione,tecnica,lavorazione,descrizione,misure,loc-0-prov,loc-0-comune,loc-0-geonames,loc-0-lat,loc-0-long,loc-0-contenitore,loc-0-specifica,loc-0-isOriginal,loc-1-isOriginal,loc-1-prov,loc-1-comune,loc-1-geonames,loc-1-contenitore,loc-1-specifica,loc-1-crono,loc-2-isOriginal,loc-2-prov,loc-2-comune,loc-2-geonames,loc-2-contenitore,loc-2-specifica,loc-2-crono,loc-3-isOriginal,loc-3-prov,loc-3-comune,loc-3-geonames,loc-3-contenitore,loc-3-specifica,loc-3-crono,loc-4-isOriginal,loc-4-prov,loc-4-comune,loc-4-geonames,loc-4-contenitore,loc-4-specifica,loc-4-crono,loc-5-isOriginal,loc-5-prov,loc-5-comune,loc-5-geonames,loc-5-contenitore,loc-5-specifica,loc-5-crono,loc-6-isOriginal,loc-6-prov,loc-6-comune,loc-6-geonames,loc-6-contenitore,loc-6-specifica,loc-6-crono,loc-7-isOriginal,loc-7-prov,loc-7-comune,loc-7-geonames,loc-7-contenitore,loc-7-specifica,loc-7-crono,data-da,data-a,not-storico-critiche,stato-conservazione,restauro,relazioni,bibliografia,img-path,more-img-paths,autore-scheda
1594,Anonimo emiliano,,,"Scuola italiana, scuola emiliana, scuola bolognese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,decorazione architettonica,insieme,Draghi e cherubini,,stampo,policromia assente,Successione di formelle con draghi e cherubini.,,BO,Bologna,https://www.geonames.org/3181928/bologna.html,44.49381,11.33875,Palazzo Manzoli-Malvasia,"Fiancata, cornice delle arcate del portico",O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1490,"La decorazione con teoria di cherubini segue un'impostazione tipica dell'area emiliana, che nella stessa Bologna vede molteplici varianti ed esemplari, applicati a portali, finetre, fregi apicali o marcapiano. La datazione si può riferire all'ultimo quarto del Quattrocento.",Lesioni e abrasioni superficiali.,,,,O400.png,,Giuseppe Andolina
1595,Anonimo emiliano,,,"Scuola italiana, scuola emiliana, scuola bolognese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,decorazione architettonica,insieme,Draghi e cherubini,,stampo,policromia assente,Successione di formelle con draghi e cherubini.,,BO,Bologna,https://www.geonames.org/3181928/bologna.html,44.49381,11.33875,Palazzo Pannolini,Cornici delle arcate del portico,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1490,"La decorazione con teoria di cherubini segue un'impostazione tipica dell'area emiliana, che nella stessa Bologna vede molteplici varianti ed esemplari, applicati a portali, finetre, fregi apicali o marcapiano. La datazione si può riferire all'ultimo quarto del Quattrocento.",Lesioni e abrasioni superficiali.,,,,O401.png,,Giuseppe Andolina
1596,Anonimo emiliano,,,"Scuola italiana, scuola emiliana, scuola bolognese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,decorazione architettonica,insieme,Tritoni ,,stampo,policromia assente,Coppie di tritoni affrontati con fiore al centro.,,BO,Bologna,https://www.geonames.org/3181928/bologna.html,44.49381,11.33875,Casa Saraceni,Finestre,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,1510,"La decorazione fittile della facciata di Casa Saraceni è da far risalire ai lavori di ristrutturazione dell'antico edificio medievale eseguiti per volere di Antonio Saraceni, nobile legato alla signoria bentivogliesca e a più riprese membro del Senato cittadino, occorsi tra la fine del Quattrocento e il primo decennio del Cinquecento, e sicuramente entro il 1510, quando il palazzo, ormai completato, fu scelto come sede dell’ambasceria veneta giunta a Bologna assieme a papa Giulio II per espellere i Bentivoglio dalla città. Parte della decorazione è frutto dei rifacimenti avvenuti in sede di restauro nel 1930, quando il palazzo è stato acquisito dalla Cassa di Risparmio.",Lesioni e abrasioni superficiali.,Restauro nel 1930 a cura dell’ingegnere Augusto Baulina Paleotti.,,M301; M302,,,Giuseppe Andolina
1597,Anonimo emiliano,,,"Scuola italiana, scuola emiliana, scuola bolognese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,decorazione architettonica,insieme,Cherubini,,stampo,policromia assente,Successione di formelle con cherubini.,,BO,Bologna,https://www.geonames.org/3181928/bologna.html,44.49381,11.33875,Palazzo Ghisilardi,Cornice marcapiano del secondo piano,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1490,"La decorazione con teoria di cherubini segue un'impostazione tipica dell'area emiliana, che nella stessa Bologna vede molteplici varianti ed esemplari, applicati a portali, finetre, fregi apicali o marcapiano. La datazione si può riferire all'ultimo quarto del Quattrocento.",Lesioni e abrasioni superficiali.,,,,,,Giuseppe Andolina
1598,Anonimo emiliano,,,"Scuola italiana, scuola emiliana, scuola bolognese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,San Nicola di Bari,,stampo,policromia assente,"San Nicola da Bari a mezzo busto con bastone pastorale e libro con su poggiate le tre sfere d'oro, entro una cornice quadrilobata.",,BO,Bologna,https://www.geonames.org/3181928/bologna.html,44.49381,11.33875,"Opera Pia dei Poveri Vergognosi, Via Marsala",Cortile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,1500,"La formella è uno dei tanti esemplari fittili sparsi per la città di Bologna dell'emblema dell’Opera Pia dei Poveri Vergognosi, fondata nel XIV secolo e rifondata nel 1479 con dedicazione a San Nicola con lo scopo di portare soccorso a persone cadute in povertà. La presenza di tali formelle quadrilobate sugli edifici della città segnala le proprietà di questa istituzione. La datazione del singolo pezzo potrebbe non essere pertinente all'iconografia e alla tipologia generali, sicuramente quattrocentesche, ma piuttosto moderne, ossia otto-novecentesche.",Terracotta a vista priva di policromia; lesioni superficiali.,,Calchi dell’Opera Pia dei Poveri Vergognosi di Bologna,,,,Giuseppe Andolina
1599,Anonimo padovano,,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M306),,,,,,,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policromia,Madonna in trono in posizione frontale che regge il Bambino sulla gamba sinistra e un libro con la mano destra.,120x50 cm,BL,Arsiè,https://www.geonames.org/3182791/arsie.html,45.98211,11.75794,Chiesa di Santa Maria Assunta,Altare maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1500,"L'opera è per stile riconducibile all'ambito della plastica padovana. La sua esecuzione è da attribuire ad un anonimo influenzato dall'arte di Andrea Briosco e Giovanni de Fondulis, con una datazione all'ultimo quarto del Quattrocento.",Leggere lesioni superficiali.,,,"M306, 260",O405.png,,Giuseppe Andolina
1600,Anonimo padovano,,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M306),,,,,,,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policromia assente,Madonna in trono in posizione frontale con le mani giunte in preghiera e un cuscino sulle ginocchia su cui è sdraiato il Bambino.,altezza 110 cm,VI,Barbarano Vicentino,https://www.geonames.org/3182399/barbarano-vicentino.html,45.40912,11.54342,Chiesa di San Pancrazio,Lato sinistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1499,"L'opera, di autore ignoto, segue l'impostazione iconografica delle Madonne in trono col Bambino sdraiato sulle ginocchia diffusa in area padovana a partire da Giovanni de Fondulis. La sua datazione al 1499 è suggerita dal fatto che a partire da quell'anno si attesta la sua presenza nella chiesa che la conserva.",Leggere lesioni superficiali.,,,"M307; M306, 260",O406.png,,Giuseppe Andolina
1601,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Documentazione; Bibliografia (SC144),Giovanni Minelli,https://www.getty.edu/vow/ULANFullDisplay?find=giovanni+minelli&role=&nation=&prev_page=1&subjectid=500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AP222),,,,,,,,,,,,,,,,gruppo scultoreo,insieme,Battesimo di Cristo tra i profeti Davide e Isaia,,modellazione,policromia,"Gruppo con Cristo e San Giovanni Battista al centro tra angeli, colti nel momento del battesimo. Ai lati, due figure autonome raffiguranti i profeti Davide e Isaia.",,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,45.76656,11.72739,Museo Civico,Inv. S 192C,,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Museo Civico,Depositi,1920-1987,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia nuova,1879-1915,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia vecchia,XVI secolo o XVIII secolo-1879,O,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Altare Maggiore,1475-XVI secolo o XVIII secolo,,,,,,,,,,,,,,,,,,,,,,1474,1474,"L'opera, documentata, fu eseguita dall'artista cremasco Giovanni de Fondulis nel 1474 per l'altare maggiore della Chiesa del Battista di Bassano del Grappa. Sia l'attribuzione che la datazione si deducono da alcuni documenti ritrovati da Giuliana Ericani nel 2006, pubblicati dalla stessa in più sedi successive. Un documento del 14 luglio 1476 attesta l'opera come già eseguita, e la indica come ""pala"" in terracotta dipinta, realizzata da ""magister Joannes de Crema"" per l'altare in questione. Un altro documento del 9 gennaio 1475 attesta invece il pagamento di libre 17 a ""m (astro) Christofaro muraro per le figure messe a lo altar de San Zuane de ordine de li officiali e comandamento de messer lo podestà"", ossia per il montaggio dell'opera nel luogo di destinazione, dando notizia che entro tale data l'opera era evidentemente stata già completata. Committente dell'opera fu con ogni probabilità la Confraternita del Santissimo Sacramento, la quale detenava il giuspatronato sulla cappella del Corpus Domini, dove era collocato l'altare maggiore della chiesa. La pala è stata studiata per la prima volta da Cornelius von Fabriczy, il quale, sulla base di un falso documento pubblicato nel 1888 da Giuseppe Marino Urbani, l'aveva ritenuta a suo tempo del padovano Giovanni Minelli, nome a cui sono state attribuite per lungo tempo molte delle opere dell'attuale catalogo del riscoperto Giovanni de Fondulis.",Lesioni superficiali; lacune e mutilazioni; policromia originaria residua con ampie lacune.,"Restauro nel 1879 a cura di Giovanni Volpato e Giovanni Fusaro; nuovo restauro nel 1987 a cura di Giordano Passarella, il quale ha ricomposto i vari frammenti in cui l'opera era stata divisa col trasporto nei depositi del Museo Civico di Bassano.",Battesimo di Cristo di Giovanni de Fondulis per la Chiesa del Battista di Bassano del Grappa,"AP222, 53-89; SC144, 92-94; AM128, 109-122; AM130, 280-355; AM131, 69-81; AM3, 67-77; AM127, 79-89; M1, 186-191",O407.jpeg,,Giuseppe Andolina
1602,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Documentazione; Bibliografia (SC144),Giovanni Minelli,https://www.getty.edu/vow/ULANFullDisplay?find=giovanni+minelli&role=&nation=&prev_page=1&subjectid=500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AP222),,,,,,,,,,,,,,,,rilievo,elemento d'insieme,Battesimo di Cristo tra angeli,,modellazione,policromia,Cristo e San Giovanni Battista colti nel momento del battesimo. Attorno cinque angeli stanti.,149×170 cm,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,45.76656,11.72739,Museo Civico,Inv. S 192C,,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Museo Civico,Depositi,1920-1987,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia nuova,1879-1915,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia vecchia,XVI secolo o XVIII secolo-1879,O,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Altare Maggiore,1475-XVI secolo o XVIII secolo,,,,,,,,,,,,,,,,,,,,,,1474,1474,"L'opera, documentata, fu eseguita dall'artista cremasco Giovanni de Fondulis nel 1474 per l'altare maggiore della Chiesa del Battista di Bassano del Grappa. Sia l'attribuzione che la datazione si deducono da alcuni documenti ritrovati da Giuliana Ericani nel 2006, pubblicati dalla stessa in più sedi successive. Un documento del 14 luglio 1476 attesta l'opera come già eseguita, e la indica come ""pala"" in terracotta dipinta, realizzata da ""magister Joannes de Crema"" per l'altare in questione. Un altro documento del 9 gennaio 1475 attesta invece il pagamento di libre 17 a ""m (astro) Christofaro muraro per le figure messe a lo altar de San Zuane de ordine de li officiali e comandamento de messer lo podestà"", ossia per il montaggio dell'opera nel luogo di destinazione, dando notizia che entro tale data l'opera era evidentemente stata già completata. Committente dell'opera fu con ogni probabilità la Confraternita del Santissimo Sacramento, la quale detenava il giuspatronato sulla cappella del Corpus Domini, dove era collocato l'altare maggiore della chiesa. La pala è stata studiata per la prima volta da Cornelius von Fabriczy, il quale, sulla base di un falso documento pubblicato nel 1888 da Giuseppe Marino Urbani, l'aveva ritenuta a suo tempo del padovano Giovanni Minelli, nome a cui sono state attribuite per lungo tempo molte delle opere dell'attuale catalogo del riscoperto Giovanni de Fondulis.",Lesioni superficiali; lacune e mutilazioni; policromia originaria residua con ampie lacune.,"Restauro nel 1879 a cura di Giovanni Volpato e Giovanni Fusaro; nuovo restauro nel 1987 a cura di Giordano Passarella, il quale ha ricomposto i vari frammenti in cui l'opera era stata divisa col trasporto nei depositi del Museo Civico di Bassano.",Battesimo di Cristo di Giovanni de Fondulis per la Chiesa del Battista di Bassano del Grappa,"AP222, 53-89; SC144, 92-94; AM128, 109-122; AM130, 280-355; AM131, 69-81; AM3, 67-77; AM127, 79-89; M1, 186-191",O408.jpeg,,Giuseppe Andolina
1603,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Documentazione; Bibliografia (SC144),Giovanni Minelli,https://www.getty.edu/vow/ULANFullDisplay?find=giovanni+minelli&role=&nation=&prev_page=1&subjectid=500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AP222),,,,,,,,,,,,,,,,rilievo,elemento d'insieme,David,,modellazione,policromia,Figura stante panneggiata con corona sul capo e pergamena tra le mani.,139×44 cm,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,45.76656,11.72739,Museo Civico,Inv. S 192C,,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Museo Civico,Depositi,1920-1987,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia nuova,1879-1915,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia vecchia,XVI secolo o XVIII secolo-1879,O,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Altare Maggiore,1475-XVI secolo o XVIII secolo,,,,,,,,,,,,,,,,,,,,,,1474,1474,"L'opera, documentata, fu eseguita dall'artista cremasco Giovanni de Fondulis nel 1474 per l'altare maggiore della Chiesa del Battista di Bassano del Grappa. Sia l'attribuzione che la datazione si deducono da alcuni documenti ritrovati da Giuliana Ericani nel 2006, pubblicati dalla stessa in più sedi successive. Un documento del 14 luglio 1476 attesta l'opera come già eseguita, e la indica come ""pala"" in terracotta dipinta, realizzata da ""magister Joannes de Crema"" per l'altare in questione. Un altro documento del 9 gennaio 1475 attesta invece il pagamento di libre 17 a ""m (astro) Christofaro muraro per le figure messe a lo altar de San Zuane de ordine de li officiali e comandamento de messer lo podestà"", ossia per il montaggio dell'opera nel luogo di destinazione, dando notizia che entro tale data l'opera era evidentemente stata già completata. Committente dell'opera fu con ogni probabilità la Confraternita del Santissimo Sacramento, la quale detenava il giuspatronato sulla cappella del Corpus Domini, dove era collocato l'altare maggiore della chiesa. La pala è stata studiata per la prima volta da Cornelius von Fabriczy, il quale, sulla base di un falso documento pubblicato nel 1888 da Giuseppe Marino Urbani, l'aveva ritenuta a suo tempo del padovano Giovanni Minelli, nome a cui sono state attribuite per lungo tempo molte delle opere dell'attuale catalogo del riscoperto Giovanni de Fondulis.",Lesioni superficiali; lacune e mutilazioni; policromia originaria residua con ampie lacune.,"Restauro nel 1879 a cura di Giovanni Volpato e Giovanni Fusaro; nuovo restauro nel 1987 a cura di Giordano Passarella, il quale ha ricomposto i vari frammenti in cui l'opera era stata divisa col trasporto nei depositi del Museo Civico di Bassano.",Battesimo di Cristo di Giovanni de Fondulis per la Chiesa del Battista di Bassano del Grappa,"AP222, 53-89; SC144, 92-94; AM128, 109-122; AM130, 280-355; AM131, 69-81; AM3, 67-77; AM127, 79-89; M1, 186-191",O409.jpeg,,Giuseppe Andolina
1604,Baccio da Montelupo,https://www.getty.edu/vow/ULANFullDisplay?find=baccio+da+montelupo&role=&nation=&prev_page=1&subjectid=500008248,,"Scuola italiana, scuola toscana, scuola fiorentina",Documentazione; Bibliografia (AP61),Alfonso Lombardi,https://www.getty.edu/vow/ULANFullDisplay?find=alfonso+lombardi&role=&nation=&prev_page=1&subjectid=500027968,,"Scuola italiana, scuola emiliana, scuola bolognese",Bibliografia (M24),,,,,,,,,,,,,,,,statua; frammento,elemento d'insieme,Santa Maria Maddalena,,modellazione,policromia perduta,"Mezza figura frammentaria di Santa Maria Maddalena, già inginocchiata, oggi mancante delle gambe, ritratta in veste drappeggiata allo scollo e alle maniche, con manto panneggiato. Il capo, con lunghi e mossi capelli, spartiti al centro, è reclinato verso la spalla destra, la bocca è aperta; le braccia sono incrociate sul petto. Poggia su un basamneto moderno.",altezza 74 cm,BO,Bologna,https://www.geonames.org/11127239/s-domenico.html,44.48967,11.34462,Basilica di San Domenico,Museo della Basilica di San Domenico,,P,BO,Bologna,https://www.geonames.org/11127239/s-domenico.html,Basilica di San Domenico,Cappella Pepoli,1866-1956,O,BO,Bologna,https://www.geonames.org/11127239/s-domenico.html,Basilica di San Domenico,Cappella Bolognini (Cappella della Testa di San Domenico),1495-1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,1495,"La figura è una delle poche sopravvissute del Compianto di San Domenico di Baccio da Montelupo. Come per le altre figure, su di essa non c'è più traccia della policromia originaria, di cui si attestano ancora tracce in testimonianze del 1932. Il gruppo, riferito dalla tradizione storiografica bolognese più datata ad Alfonso Lombardi, fu attribuito per la prima volta a Baccio da Montelupo da Filippini che riconobbe il Compianto in San Domenico e il fiorentino Baccio tra le righe del documento con cui si attesta che un ""maestro Bazo fiorentino che fa le tere cote"" è documentato a Bologna tra il gennaio e il 18 aprile 1495 per porre in opera nella Cappella della Testa di San Domenico - sopra una base di legno - le figure da lui realizzate in terracotta a Firenze di un Compianto su Cristo Morto. Lo scultore è documentato insieme ad un maestro Antonio pittore, chiamato a dipingere le figure del gruppo. Non ci sono oggi dubbi circa questa identificazione, e il Compianto in San Domenico è oggi considerato all'unanimità la prima opera documentata di Baccio da Montelupo. Il gruppo fu commissionato dal giureconsulto Ludovico Bolognini per la Cappella della Testa di San Domenico (Cappella Bolognini), per cui appena l'anno prima (1493) Niccolò dell'Arca, morto nel 1494, aveva realizzato un busto fittile di San Domenico, mentre Vincenzo Onofri altri due busti, sempre in terracotta, ritraenti rispettivamente Sant'Alberto Magno e il beato Raimondo di Peñafort. Per Filippini la commissione sarebbe giunta per tramite dei domenicani di Firenze per cui Baccio era già attivo e tramite cui lo scultore avrebbe anche ottenuto sempre nel 1494 e sempre dai domenicani bolognesi la commissione di un busto in terracotta di Sant'Antonino Pierozzi. Per Lucidi, più di recente, la commissione del Compianto sarebbe invece da riportare più direttamente alle sole volontà di Ludovico Bolognini, interessato ad accaparrarsi i servigi di artisti fiorentini in continuità col prolifico apporto dato all'arte locale da artisti come Pagno di Lapo Portigiani e Francesco di Simone Ferrucci. Le sculture superstiti furono rinvenute nel 1928 sotto l'altare della Cappella Pepoli. Furono in quell'occasione restaurate e successivamente spostate in occasione dei restauri alla cappella nel 1934. Lesionate nel trasporto, furono infine collocate nel Museo della Basilica di San Domenico una volta istitituito nel 1956.","Perdita della pittura originaria; lesioni superficiali e rotture successive al 1938, quando le fotografie d'epoca testimoniano ancora il perfetto stato di conservazione dato dal restauro del 1928; spostamento delle figure dalla Cappella Pepoli in occasione del restauro della cappella nel 1934: lesioni forse occorse in seguito a tale spostamento; dal 1956 collocazione nel Museo della Basilica.","Restauro eseguito nel 1928 a cura di F. Croci, che ha permesso la rimozione di vernici posticce e la pulitura complessiva dell'opera.",Compianto di San Domenico a Bologna,"M10; M24, 256-258; AP25 341-372; AP61, 527-542; AM34, 119-120; M50, 17; AP62, 51-101; M94",O41.jpg,,Giuseppe Andolina
1605,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Documentazione; Bibliografia (SC144),Giovanni Minelli,https://www.getty.edu/vow/ULANFullDisplay?find=giovanni+minelli&role=&nation=&prev_page=1&subjectid=500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AP222),,,,,,,,,,,,,,,,rilievo,elemento d'insieme,Isaia,,modellazione,policromia,Figura stante panneggiata calva e con le mani sull'addome.,138×44 cm,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,45.76656,11.72739,Museo Civico,Inv. S 192C,,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Museo Civico,Depositi,1920-1987,,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia nuova,1879-1915,P,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Sagrestia vecchia,XVI secolo o XVIII secolo-1879,O,VI,Bassano del Grappa,https://www.geonames.org/3182297/bassano-del-grappa.html,Chiesa di San Giovanni Battista,Altare Maggiore,1475-XVI secolo o XVIII secolo,,,,,,,,,,,,,,,,,,,,,,1474,1474,"L'opera, documentata, fu eseguita dall'artista cremasco Giovanni de Fondulis nel 1474 per l'altare maggiore della Chiesa del Battista di Bassano del Grappa. Sia l'attribuzione che la datazione si deducono da alcuni documenti ritrovati da Giuliana Ericani nel 2006, pubblicati dalla stessa in più sedi successive. Un documento del 14 luglio 1476 attesta l'opera come già eseguita, e la indica come ""pala"" in terracotta dipinta, realizzata da ""magister Joannes de Crema"" per l'altare in questione. Un altro documento del 9 gennaio 1475 attesta invece il pagamento di libre 17 a ""m (astro) Christofaro muraro per le figure messe a lo altar de San Zuane de ordine de li officiali e comandamento de messer lo podestà"", ossia per il montaggio dell'opera nel luogo di destinazione, dando notizia che entro tale data l'opera era evidentemente stata già completata. Committente dell'opera fu con ogni probabilità la Confraternita del Santissimo Sacramento, la quale detenava il giuspatronato sulla cappella del Corpus Domini, dove era collocato l'altare maggiore della chiesa. La pala è stata studiata per la prima volta da Cornelius von Fabriczy, il quale, sulla base di un falso documento pubblicato nel 1888 da Giuseppe Marino Urbani, l'aveva ritenuta a suo tempo del padovano Giovanni Minelli, nome a cui sono state attribuite per lungo tempo molte delle opere dell'attuale catalogo del riscoperto Giovanni de Fondulis.",Lesioni superficiali; lacune e mutilazioni; policromia originaria residua con ampie lacune.,"Restauro nel 1879 a cura di Giovanni Volpato e Giovanni Fusaro; nuovo restauro nel 1987 a cura di Giordano Passarella, il quale ha ricomposto i vari frammenti in cui l'opera era stata divisa col trasporto nei depositi del Museo Civico di Bassano.",Battesimo di Cristo di Giovanni de Fondulis per la Chiesa del Battista di Bassano del Grappa,"AP222, 53-89; SC144, 92-94; AM128, 109-122; AM130, 280-355; AM131, 69-81; AM3, 67-77; AM127, 79-89; M1, 186-191",O410.jpeg,,Giuseppe Andolina
1606,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM132),,,,,,,,,,,,,,,,,,,,,statua,,San Rocco,,modellazione,policromia,"San Rocco stante con copricapo, bastone trattenuto col braccio destro e con la mano sinistra poggiata sulla gamba sinistra. Sul piedistallo corre la scritta ""S. ROCHUS"".",135×40 cm,PD,Cadoneghe,https://www.geonames.org/3181288/cadoneghe.html,45.44282,11.92749,"Villa Augusta, località Bagnoli","Muro di cinta, capitello all'incrocio tra via Augusta e Via Bagnoli",,P,PD,Cadoneghe,https://www.geonames.org/3181288/cadoneghe.html,Chiesa di Sant’Andrea,,XVIII secolo-1950,P,PD,Cadoneghe,https://www.geonames.org/3181288/cadoneghe.html,Oratorio di San Rocco,,?-XVIII secolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,1490,"L'opera è stata rintracciata e pubblicata per la prima volta nel 2020 da Andrea Nante, al quale si deve il riconoscimento come opera di Giovanni de Fondulis. Come ricostruito da Marco Scansani, la figura era collocata in coppia con un San Sebastiano (oggi di difficile riconoscimento) nell'oratorio di San Rocco esistente un tempo affianco al Monastero di Santa Maria Nuova dei Padri Serviti della Giudecca di Venezia, sempre a Codeneghe. Non è chiaro se quella fosse la sua collocazione originaria. L'opera potrebbe infatti corrispondere anche al San Rocco commissionato nel 1485 all'artista cremasco da Andrea Pesaro, castellano della fortezza di Padova, insieme ad una Madonna col Bambino e, anche in questo caso, ad un San Sebastiano, entrambi di identificazione controversa.",Lesioni superficiali; policromia posticcia; lacune nella policromia.,,,"AM132, 23-33; M1, 264-267",O411.jpeg,,Giuseppe Andolina
1607,Giovanni de Fondulis,,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AP223),,,,,,,,,,,,,,,,,,,,,statua,,San Pietro Martire,,modellazione,policromia,"Figura tagliata all'altezza delle ginocchia, in posizione frontale con tonsura, abiti domenicani e libro tenuto con la mano sinistra.",98×44 cm,VI,Calvene,https://www.geonames.org/3181151/calvene.html,45.76615,11.51146,Chiesa di Santa Maria dell’Annunciazione,Sagrestia,,P,VI,Calvene,https://www.geonames.org/3181151/calvene.html,Capitello di San Marco (o della Madonna della Cintura),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1475,"L'opera è stata attribuita a Giovanni de Fondulis da Marco Scansani sulla base di dirette analogie formali con altre opere dello scultore. La sua datazione ai primi anni Settanta del Quattrocento è giustificata ugualmente dal confronto con opere del maestro del medesimo periodo padovano. La statua costituisce una plausibile candidata all'identificazione col San Pietro Martire commissionato a de Fondulis nel 1469 per un altare dedicato congiuntamente al santo domenicano, a San Rocco e a San Sebastiano per la Chiesa di Santa Maria delle Grazie a Este, come parte di una commessa più ampia riguardante tre altari ornati da oltre venticinque figure in terracotta e pietra di Nanto.",Lesioni superficiali; policromia originaria residua con lacune; taglio all'altezza delle ginocchia.,,,"AP223, 180-185; AM127, 79-89; M1, 172-173",O412.jpeg,,Giuseppe Andolina
